customer_id,?column?
113451ff-c6d9-4cc2-a13b-08bcf7ca2d28,500
d1fdad80-8ede-42de-8cd6-efc7ac795f32,5000
d1fdad80-8ede-42de-8cd6-efc7ac795f32,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2500
707e42b1-a1bd-4f72-acdb-6323b413b2b1,3000
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
707e42b1-a1bd-4f72-acdb-6323b413b2b1,3000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,400
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,3000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,3000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,3000
76d9c1ed-218d-4181-bc95-5fb325ebecf8,500
2eead51d-3e40-43f4-8c00-49215d7acec1,0
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,3000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
84ae1f06-8c8f-4784-9541-5037e093770a,500
78ae9a50-338d-4975-b950-e9978f9f5c03,3000
cab89545-4fc5-4c25-b4af-42f3ead8afcf,1000
84ae1f06-8c8f-4784-9541-5037e093770a,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,5000
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,400
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,4000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,4000
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
84ae1f06-8c8f-4784-9541-5037e093770a,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,230
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,100
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,4000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1500
03d3bccf-1663-4583-b46d-2dd39ac9dd63,2500
724fb324-9a2b-49e6-b1bd-d23b90ea9249,10000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,10000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,200
bc0852ca-e2be-4afc-a65d-eed6a9f173bb,2000
5f87da7c-05ed-4e99-9e58-924179bb8a34,400
48650d00-2195-4b44-baa4-a6dbc5184c65,100
30d2c2b2-a354-4a93-8cdf-3bdc3bd951de,380
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2000
78ae9a50-338d-4975-b950-e9978f9f5c03,2000
b366c509-a766-4844-b1fe-e7604decd399,2800
84ae1f06-8c8f-4784-9541-5037e093770a,2000
84ae1f06-8c8f-4784-9541-5037e093770a,2000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,5000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,400
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,400
a2b76628-77ff-47b8-8caa-8c9e884b24a2,0
9307658c-cd1e-411e-b67b-2aecdca112e0,700
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,600
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,2000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,3000
84ae1f06-8c8f-4784-9541-5037e093770a,1764
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,2000
9307658c-cd1e-411e-b67b-2aecdca112e0,600
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
9307658c-cd1e-411e-b67b-2aecdca112e0,400
9307658c-cd1e-411e-b67b-2aecdca112e0,1000
b842c508-95c2-4b46-a8dd-a27544860ba9,0
724fb324-9a2b-49e6-b1bd-d23b90ea9249,1000
bc0852ca-e2be-4afc-a65d-eed6a9f173bb,2000
84ae1f06-8c8f-4784-9541-5037e093770a,2000
724fb324-9a2b-49e6-b1bd-d23b90ea9249,2500
78ae9a50-338d-4975-b950-e9978f9f5c03,3000
bc0852ca-e2be-4afc-a65d-eed6a9f173bb,2000
84ae1f06-8c8f-4784-9541-5037e093770a,2000
113451ff-c6d9-4cc2-a13b-08bcf7ca2d28,500
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,5000
5f87da7c-05ed-4e99-9e58-924179bb8a34,1000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,2000
ec5428a9-44d3-4c0c-9cea-c616b39caff5,2000
2eead51d-3e40-43f4-8c00-49215d7acec1,0
30d2c2b2-a354-4a93-8cdf-3bdc3bd951de,400
ec5428a9-44d3-4c0c-9cea-c616b39caff5,2000
f8c3c7b3-471f-44b1-a9e8-18a11b02715a,2000
5f87da7c-05ed-4e99-9e58-924179bb8a34,800
5f87da7c-05ed-4e99-9e58-924179bb8a34,600
bd57082d-31ab-431b-8174-6e850c7cd190,550
5f87da7c-05ed-4e99-9e58-924179bb8a34,2000
5f87da7c-05ed-4e99-9e58-924179bb8a34,800
5f87da7c-05ed-4e99-9e58-924179bb8a34,1000
5f87da7c-05ed-4e99-9e58-924179bb8a34,500
5f87da7c-05ed-4e99-9e58-924179bb8a34,800
5f87da7c-05ed-4e99-9e58-924179bb8a34,1200
5f87da7c-05ed-4e99-9e58-924179bb8a34,600
84ae1f06-8c8f-4784-9541-5037e093770a,3000
000b4fe8-70fb-493a-8ca9-b7fdab3ea5e0,700
00173478-a9f0-46fb-ad9a-d00677a475d4,2100
0021cb19-2cf8-4ca3-83ce-ce3953992b3e,1000
0027a767-b12e-4b5f-8ed8-38d30a9173ac,500
002a5094-2f9f-4b8d-a796-d757bbb40523,400
002c8a99-1376-4ad5-b0de-efc14024de0e,1000
002ca0bc-5553-477f-ada4-c42865679618,1000
002de09f-7e88-4d78-8976-b4b9bd8f2f34,400
0032e53d-dad4-43e2-8eeb-4e53bc0d1885,400
00357ed0-33be-4ee0-b8f5-dbd21b26b191,1500
003bca66-da56-4f55-beec-a10cedb44523,400
003e9aa6-fee3-499e-bcb3-e2310821bece,300
0053dc21-a107-403f-a285-364919437cf2,700
00565f52-80a3-4767-987a-7bfb566b92fb,1600
0061ee21-b502-479a-a206-413d52e405b5,1000
00686805-847b-4ef6-adb1-d4e13c0bb203,1000
006fa9f8-559c-4f16-8924-adc5fae00a7b,2900
00827ea8-8102-4bd7-b704-10e166961e01,1000
00914818-2b67-4e69-bec4-889dd9a34a69,2200
009baa14-129d-4995-ae54-c08ab52c0ff3,1000
00a2a90e-8a0c-489d-b50b-5b32473f4708,1000
00b195c6-0b15-47ea-bd91-30b04286f3a7,200
00b70df6-1ad0-461f-9db5-6e3d5d5d0de4,300
00b81c45-dd86-4711-b119-f3d35f0f7e8a,400
00bab611-9e4e-455a-81f6-7f3f307e54f2,2200
00e17d7f-e1ee-4dbe-ad47-cbd869a5d33a,1000
00eb0edd-971c-45a0-90ff-e7cecd8b0a92,2100
0ed4cf39-edc8-470b-a95b-25beb897cb03,1000
0ed5bf42-66d8-4795-ab17-4074a246ec48,400
0edbd622-d4f5-4e39-8259-edecc070f20a,400
0edcc976-3038-45a5-aec4-c5f1a293603c,700
0eef98d0-d740-4e8a-b252-d999edc89100,600
0f0180ca-f04d-4137-bd34-92998f504727,700
0f06751d-d975-45d3-b72a-0c1a202cb09f,1000
0f0d7b24-0f57-470e-bd36-4887e9804047,1000
244576cb-190b-4212-ac3f-5fe58fc2d343,2400
24463bbf-b49a-44b3-bc1c-e92ecbe99b59,3000
24479acc-b587-4e10-955a-1e2b498d76fa,500
24498c25-a465-4d82-b44a-e5257ca89513,700
244bc921-ae4a-4acf-b081-1bec868eb6e3,400
244d2bfe-c72d-48a3-affa-28b2b0fe4603,400
245965f2-d943-4030-994b-59cd932198a5,1000
24600df7-2504-4b02-99dc-72799b2eaec9,500
24708b3c-4150-487a-acad-0fe03ccdbfeb,400
2471a558-729e-44c2-b316-d3d436b46b9a,1000
2479096b-2a09-4126-8635-f0deec92dc99,1800
24828b5e-490c-4072-a6e8-dcdabccc3ad0,500
24863160-2e2a-4971-b76c-2777b69f03d7,400
248a0445-3a81-488e-ac39-170df3f94034,700
248bd7ef-d7b1-4a3b-bc7b-af747b0bd1df,400
24902391-2448-4583-9208-3fb259e7e9c3,300
24904a55-6663-486d-9104-066fdae9f140,500
2492186f-9b7f-4f4e-9e88-85286d3ce6a2,2400
2496e36c-d029-4828-8d0a-de17288c225d,3000
249b096b-b1b2-4f0b-871c-8d643c8f1e70,500
02d3610e-84c4-4d21-a286-f8d5a48048fb,1800
02d79087-cddb-439f-a713-db8cf6590235,1800
02e69b63-0006-40f9-ac3d-dcca47f9aa14,400
02ed246b-f9e0-4042-bf6d-cf5c20ed5837,2400
02f855a0-fd12-4c66-9e20-e8592f334805,2100
03098695-8055-4383-87ba-da22503eeff6,1000
03187a5c-7457-4f96-be38-bea73c5bcd9c,2800
032e4dd4-5f51-41d4-bc03-dbcfc52867c7,400
0339ce65-6c99-415d-830f-9edf07206ff9,1000
033d8d2a-b910-4e4e-a940-a7a33a7e7ff8,900
033d8dee-2e09-4ea6-bc87-97b2711d94bf,1000
034274c9-b7c1-4162-b583-5ee0f526800a,400
0352b6c1-8f68-4b6a-9a47-0fad02e7d03d,1000
0358fe79-2677-4473-a481-81064e72e06d,1000
035d9bb3-53ff-4e9c-b2bc-bb996765cfd5,1000
036df52d-024a-4087-9613-0c1dfadfa530,500
0371143a-25e0-44fc-baf4-394099ad917b,1000
03741e34-c68a-408e-ae95-43e6e91f9e4e,3000
0374a1ef-e90b-4666-88b0-63f13b620d99,400
03796f2d-8f99-4796-8daf-8a1d6a71593d,400
0379cede-a631-4362-ae95-b91bd08aa571,400
037d77aa-5b53-4307-bcbb-e30020de3c5e,1000
03874f0c-8afe-4777-9bbb-393301ba2d86,1000
03959b84-45e6-4e7f-9ad9-535232dfb753,2700
039cdf0f-292d-418a-8739-fc2c1c51112c,2800
039f56cf-2a61-4461-8218-19906a2fdb8c,1600
039fa461-1b1e-4140-93d7-5a34f6022198,3000
01087347-8559-4841-a0c5-19f695ee221e,300
0114b6b0-7660-4b6c-bf0d-6a4566e3d942,1400
01157250-8d95-421e-b59e-8b9d3afc76c8,700
0115abd8-f980-4f0f-8d93-25b6780078fc,400
0116776d-82a1-44e1-a227-c8dfc78958c9,1000
0116b2a7-f291-4ae4-b457-0a6cf4aade35,3000
01268e60-45df-493a-9cb7-2f4c7069b2de,1000
012c0a64-15a1-46fb-bfa8-d936f90e229d,3000
012ce933-9224-42b6-aa8e-18c761ce7d84,500
01306338-1040-4158-aefb-02d4d5899ebd,1600
014fa809-e010-42e2-b7e7-79bbecb903ad,500
01570f55-7969-4ab6-968d-ad1f6b44e4ff,600
0159e093-3e10-435d-9440-895e1bb9cd28,300
015bb5b6-849d-461c-924a-2b42f6758da2,1000
015e035f-d63d-408f-a60a-30a00603ed95,1000
01626f53-4975-441b-afb4-bcbd3b788c8d,2500
0163f3a3-add7-4758-80a8-795df144dba5,500
016ff830-aa09-4695-b40f-83752360aa41,3000
0171994f-4fb3-4a49-98bf-b233f536604d,1000
017bb10a-7415-4a7e-9dfd-c2bf87382a38,500
018093f2-5b61-4b30-96ba-375dfee63c6f,400
0187b7c7-86f5-4d61-bc87-0e2329a1ea22,400
018dbf9f-8df6-4215-aee2-5c429a710aaf,1000
0199bc63-4357-4f26-b8f9-18728b07f52a,1000
019adaac-d567-4300-95b3-e783edd813e8,1000
019c8f38-f1dc-4152-9db4-64b1719b9d83,400
01aa91f5-d6d1-4ef6-b861-e61f82ed39b3,500
01c308b0-2e13-4b4c-8b54-3644aacc2569,1000
01c4b793-18fd-4914-8df1-00f86827e8ce,400
01c4be10-2b93-4f59-bc6c-82167d613f50,400
01ca0868-13af-4e49-9d1b-dd1a6e2b5c96,2800
01d1b0d1-4f8a-48fb-8c00-16e76ef771e7,1100
01dc3f9c-f961-4a79-a5ea-471eaefd4e50,2800
01e38882-7753-40ed-9163-034736f2bc75,700
01ea1764-15ab-44c2-a918-31a417757983,1000
01edfbbc-06cf-45f1-84b5-8646121f8848,400
02076b81-46d8-416f-8302-ebaf6b22fb7c,400
020ace05-c45e-4077-a321-ec990a8609a7,1100
020f9f5d-aaf0-42d8-96af-79e81d7ab80c,1000
0222bff3-ef3f-4473-9e15-1531756af668,1000
022beb67-bcb7-47a1-aa38-3839b4c58234,1000
022e831d-0ef3-46a5-8485-6b3f10627999,700
023f06a8-8f32-4b3c-acf6-49da8f991eff,1000
0240b461-1c81-4deb-91a8-eb4b162c7cd4,1000
0241cbe0-16a3-4708-a83d-d99a9a7792b1,500
0244ff7d-212b-4548-95c3-eca6dadce542,1000
0251250d-44a4-4cc7-96dd-b6dd0de1a6f2,200
02524066-8c61-4947-b047-3b9cfb54902f,2800
0253ddc5-d3c6-4fac-89c9-80f02cadfc5e,300
02580c40-ec7c-43b1-9589-e0bf3d19836d,100
025a1dbd-fe1a-44ad-8321-59865682f2ab,2400
0262bd25-4b70-4f70-a142-4524a5503efa,2300
026bc04e-4356-44db-9215-59f2f21ffea1,2800
027cb72b-5531-49bd-a189-c79a0c943f40,5300
027d3066-b47d-4072-bf51-783fdd1759b4,700
027f3152-1c0e-4cff-94ea-1a6e17980ce9,3000
02872b40-8a64-4d16-b496-7e4999b768cc,300
028ed448-fe0b-4235-af18-3b91d008b289,1000
02a383db-fef6-45ad-aa16-3d8d6761207d,600
02a383db-fef6-45ad-aa16-3d8d6761207d,600
02ade418-dd2f-4bd8-b60c-a7b85b9929c2,600
02b8c87c-fb7e-4bee-847b-133e6ed6a6da,1400
02badc60-1976-4486-9b26-d0618cdebcac,900
02be7042-57d3-465b-bb13-17af12a77425,400
02c6f0b5-3252-4b68-a4b6-2dd0f9cd9919,2200
02ccf86a-5890-4568-bf8e-8e2f2cd963b8,1000
02d07c8c-961b-4e37-8b34-dd817192e987,1000
03b8e7a0-aaba-4192-8a7b-286282a4805c,400
03baa0a2-06e7-4616-8e8a-bb558ab08e0e,1800
03bcd632-9c8b-43fc-9963-95559e4ad9a0,1000
03c25aeb-4237-4023-a2b3-49def0e92a6d,400
03c5bf9f-0826-48f3-a155-14ce585785d7,2000
03c98b73-ea33-4e6c-a33c-ffc49ed25919,2800
03ca0fc5-56c8-4e67-b5fc-4732a74fa7df,1000
03cdbd2d-0ae2-4774-b4d3-36dbf135da64,2300
03dfe091-cc3c-4082-9f9c-6aa3262c3631,2200
03e3b174-d719-41d1-8026-585ac9ccda84,1000
03e5c567-4057-4feb-837d-4c3d647403f0,500
03e839b0-4171-419e-bb52-0e8a889b0853,400
03ee1a01-3adc-4930-b6ef-6bef38e15bc9,700
040b4211-73d5-4f1c-bd88-403766adfeeb,2200
041f0bf0-5797-4fce-9f4a-2c8a9caca774,1000
0420c172-9681-4f07-82ba-17ba783eff30,1000
0424ad27-8d71-4a66-9a46-f8126ca540a1,500
044055cf-f5f3-47d4-8850-8ba2554ea2c2,1400
04497b64-1094-46dd-9a29-581b8a44dbbd,2100
04582fe1-a75e-4232-8a25-5109a2f176d3,3000
045db946-0277-4d64-be39-84ef3c1c8fe6,300
0471ec9d-4806-494e-8412-e04a366aa653,1000
04758df9-1d22-47a7-a2c7-b8ee0e8a11bd,900
047942e4-a8ec-4808-87bf-bc8a14966999,2400
047cec79-126a-4d3b-85bc-754e81c532aa,700
04843cfd-1098-4e8f-aca1-c000115655b2,400
049b45aa-4177-4e47-bd51-6de048d95d26,300
03adbc75-59af-4b5f-9767-09af1a6ed92d,700
03b35922-fb40-42c8-b6dd-6cc2b11e1d61,400
09551130-26fc-4c43-a97c-66fee1610f67,2800
0955760b-eaec-4742-9a71-c925e7222cdd,2100
095d1069-f390-4d77-9db4-f4a8e3f3ccfe,1000
095feb38-382d-4e28-a70e-93b90ff6f77c,1000
09698007-76b6-4fff-ac8e-598419794998,400
0972d38a-f026-4952-823c-5478a0d21c38,300
097affb7-ed47-472e-b3f4-27106f752e2e,1000
0981d2b1-8f16-41a4-a96e-d0ad455e359e,1600
098dbae4-fdce-4055-8556-806a089f12e8,1000
098eea98-0bef-4279-86de-b282c801f458,1000
098fb8e6-f3c6-44f0-8922-940f687e1042,600
09906c26-1a80-4b61-83c7-c38e0f1cb696,600
09960c0b-ee61-4b0e-b0d1-b125af2037b0,1400
09996432-389b-49dc-bb9f-8422b6ef7eed,500
099b745f-869c-43c3-9903-f3ea305856c4,400
099eb7db-0de7-4f82-8f8f-85b799a0c82d,1000
099f9a29-f5e3-4580-beef-1992c0683bcd,1000
09a80b1a-e54b-4553-bbb9-aee13046703c,1000
09adf81a-c7cb-4599-a963-71f18bb4808e,1000
09bca75e-15a2-4ebf-a018-b8e31501d9ab,3000
09c3f27a-3208-45e1-a4f2-2951558601c2,400
09cd85ea-bea4-47aa-ac92-09f50cb98df1,2100
09d10f5a-d354-4218-8dfd-ea22015dbef8,3000
09e5f31d-502a-4586-8905-91e6a5a40664,700
09ea6dba-740c-4f69-9757-7b92cb454eab,1000
09ec0f79-8983-4b8f-916a-a0255410d1e5,1000
09f22292-a98a-4cb4-9214-9435ed60b767,1000
09fa6084-5465-4901-a53d-f2d2518541f2,1000
0a0c35a0-c69b-466a-a0ce-9f97d97dbe0d,900
04a09f75-8b81-43ad-abe2-962603941384,1000
04aecee5-555f-4d9b-bc9c-4cade89eb7a9,1500
04af4d67-a998-4a66-a2cc-c6d5d44136d6,400
04b7d0c2-04d8-4090-8920-7f986df14fa8,500
04bcd3ad-8082-4ac5-9299-99c1477848f3,1000
04c12ada-990c-4d1e-a8a4-6d6b858c43fb,1000
04c37523-cdd7-443c-94a9-7853bac75c38,400
04c8dc36-30a8-4ead-b067-9dff26fb1be2,1600
04e87b99-6261-41fa-a542-1cfb1ac4b0ed,1000
04eb559a-0a1a-4e39-b91a-a93d4b0fce84,500
04efaecd-c3a6-4ee6-b783-65ee3186d5cc,400
04f7044f-9614-4362-802a-3932d8ca79f8,400
04fd08f8-d332-4a79-9e87-72b3f9c85966,500
0500b986-53fe-48cc-ad2b-afd91fff4b12,1000
0503cafb-67c7-431f-abfc-bdb01f016063,400
0508117f-30fe-482c-b3fe-dc0552c55e5f,400
052516d1-21db-4c76-bb76-b008eea7f94c,3000
0525b952-a051-4a39-9915-615a967b8932,400
05328199-b876-4f10-9356-930e61ea698c,400
05410737-dc1a-40de-bd4f-423dda2bed4d,1000
0541eb2d-5693-499d-9dbf-9fe5bb2041de,2500
05446ff9-85a3-481c-9176-ff8005a20c28,3000
0549ebc2-f80b-40e8-8976-60a24c10b990,400
054dd43f-56fd-43ee-9e66-4981f92c088d,1000
054fb80e-b090-481b-aae4-2f89ecd1635e,1600
0554acfb-d5fb-4781-8d65-c675b3ad5626,400
05596a4b-fb40-46cb-823a-4421d81f86f5,400
055b17ae-2c8b-4918-8701-a872d058eed6,1000
05637783-b682-47a4-beef-c52576608d79,900
056e291f-8903-4475-b215-c4862b635449,1000
0577d948-3b20-475a-9a44-44e73d64bceb,400
0578cca6-5650-4dae-b423-c8ddd9b030c9,1000
057b638b-04d9-4cb4-af2d-4c84716f16df,400
0580f3c7-3937-4c97-9b92-fbfa04d7c529,1000
058b1570-bbac-4d61-b0d8-8f98252bb2f3,400
0593fc28-fc89-4f51-93e7-fc4de0c3ae90,1600
05a39f45-1fce-4b1e-96b6-7628eb7ced1c,300
05b32ca7-870a-4ac2-a999-6c7b42bc7dbc,300
05c8b25c-da64-49a7-8e85-cb5f43c5d78c,400
05c99cdc-fe47-4940-96b4-5abaa6d2c269,600
05cf498f-b8d0-4495-b2b6-bf19d04b9dd4,1000
05d6aaf6-8abd-4cfa-bfed-ef325cf5f3b7,1100
05d98483-2ad7-4af8-ac58-e85f237563a2,1000
05dbd23c-14bf-4551-b904-90927ee01f66,700
05de96e1-9c06-4f2c-aa81-44ac17b70696,500
05e3c907-1355-4a5a-aab2-557d94bcd3ce,1000
05e4b89f-2370-4fe7-a362-857d8c7164d5,1000
05ec92fc-5517-4730-941e-c3ef31f7a1fb,2200
05ee5d52-5b4d-4f68-b23b-190ad33aeb40,500
05f25933-11af-476d-8b99-913160257771,3300
05f38b50-d257-4e6d-8643-6dc83f92aa12,1000
05f5134f-0d6c-431a-b441-960826824657,1000
05faeef8-e0bd-41d6-af5b-92bd7b5bd791,1500
05fd07f9-2c73-4941-8c82-e2bb9c5934b6,400
05fdda65-2f28-420b-ade7-7af85ef8ba15,1000
0601399d-0675-415f-94e4-84b1480d7b87,2000
0601523e-41e4-4c04-8645-514caeb007df,500
0608d0a1-0a2a-4d48-9124-57dd428c6381,400
060a50ba-6675-414a-8446-2cef04385a99,400
061941c8-617b-40b9-802a-470d9ca9bed1,2100
061d61ca-8273-41e0-a3a5-145f51620a78,700
0621a7a8-8b12-4b7c-ac6f-33f96dee0868,2200
06270415-b4ef-46d2-add1-703bd38719d6,400
0627edbd-51de-4c5d-b8cb-91addd5494ad,400
0634d226-64bd-4f5e-89f3-67445429d604,2000
06525295-dd72-45b3-8426-3df2db297e8c,500
06651663-a93f-43fd-b0c0-9afebf771326,1000
066d1df2-fad4-4a08-a9a8-ffc5f8aae9cf,1000
067248ba-7cca-40ad-8eb7-c603a22bde01,2900
0673eaf5-074a-4f71-9a78-c06f31ad8a17,1200
0677e89e-940a-4431-bb1e-1a2c9d2165a8,400
0679f35f-3d26-44e8-97ed-2b75eb82a6fb,200
0682ae18-5d3d-4e76-a72c-36d861a4a9ce,1000
068d14e9-7637-4356-90df-4cf22d0c7976,500
0696700e-0cbf-412d-816c-3f998e9a11aa,700
06a56103-88b8-4759-96fa-71e8cfd281a6,3000
06a619be-7b93-40d0-9949-0b88ca1a7d63,500
06a64d2c-d850-4704-8b48-38819f84f92e,400
06a7587d-e601-46b4-b3f2-240b9c2f405c,1000
06a7c59a-d426-499e-9bc1-de596f70f902,1000
06aa4ace-a601-493b-aba7-ec93c3102bb6,1000
06c204d7-9c19-449b-9173-6859f50c1167,400
06c4decf-4649-42a9-a97c-ca4c2257aa07,500
06cce51e-7300-40ea-992a-311056d82fa4,500
06cf430f-0a4e-4f50-8c3c-b596982c7f65,400
06d244fd-a6cb-4492-bf50-bee71b947998,1600
06d28838-f043-43cf-b2c3-0ed5201dd954,1800
06d29988-4a58-4881-a44a-251910cfba91,2300
06d3cd70-0143-46a7-9bc2-2836537cbcac,300
06db3602-cc45-4739-a31b-20fa09178407,1000
06df7085-abfa-4f71-8ef9-a1a9bf8005b2,2200
06dfcb5d-bdb2-4cea-913e-4d92bfce6cb8,1000
06e96c38-5815-4dd4-9c7a-36a5f19a0b12,500
06eb02cb-af8f-4166-8086-28ca5ea2f747,2200
