,customer_id,loads,balances,p
178,ad065a5e-3be4-4c14-b9b5-e10c6e331c49,2600,0.0,100.0
179,fb0e0add-25f1-487b-abef-907c8efde575,3000,490.0,83.66666666666667
180,4b23be28-4aaf-4b19-95a2-a4cbbcd80354,1700,0.0,100.0
181,2597db69-c4b0-42ea-9bf4-8a8e373fdabe,2900,0.0,100.0
182,4c0fdf63-6470-4500-8210-8013304a9086,2600,149.0,94.26923076923077
183,777c70ec-e32c-4280-a6d4-2e384b3f9750,2500,65.0,97.39999999999999
184,ce71eeed-bc57-48cc-a03a-5b2fadc26bda,2600,50.0,98.07692307692307
185,953d113a-3e5e-447d-a461-976a93e1c678,2200,330.0,85.0
186,8136ea70-2658-4772-8c82-92c0c4557000,1200,0.0,100.0
187,eae46d57-f03b-4f5f-9e7f-f003a4841140,3000,0.0,100.0
188,e05579ab-8acd-473b-9018-3a18c1e51a42,2100,0.0,100.0
189,50bf1c62-1dc4-4637-be1b-91fa027c5a07,1900,400.0,78.94736842105263
190,34f45d44-f7aa-47a8-aeb7-f617b88e8681,2000,0.0,100.0
191,a03773a3-79a2-4b80-b237-e13466a5ff49,2200,0.0,100.0
192,b2edeaa1-d618-4017-bc7c-7389caedd7ab,3000,0.0,100.0
193,6c3d73f2-6378-40b0-a12c-8939120067f2,2800,0.0,100.0
194,f8e7772c-2254-4812-9182-72953bcc7665,3000,500.0,83.33333333333334
195,eaf0e2b2-8379-41be-a120-9f7ef75f938c,2400,400.0,83.33333333333334
196,fb146eb8-68fa-4cbe-b81f-ddf3c8922124,3000,200.0,93.33333333333333
197,aaa54b8d-6595-4639-b387-04dde5a93085,2100,0.0,100.0
198,0fe8fb76-b1c3-42f7-8443-75b9202e0881,1800,75.0,95.83333333333334
199,d81ffaff-802f-4402-99da-129fe8fd33e4,3000,0.0,100.0
200,8045d40b-60c0-49c8-9009-740a6f809055,5000,0.0,100.0
201,a2d7c9ef-5f38-41de-9876-c85df505822b,3000,226.0,92.46666666666667
202,fc05f6ad-2f49-4ac5-9bfa-2f599d0c7e23,1300,207.0,84.07692307692308
203,9fe8e5f6-b1cc-4411-8395-604691cc7bbe,2000,0.0,100.0
204,52a14d5c-78b6-4f96-b747-0664916fb9f6,2100,330.0,84.28571428571429
205,1e61b2d3-c807-4ac5-a20a-9f0e4ab89bb2,2500,500.0,80.0
206,fa97af7b-d42a-42ff-bbb5-21044c769359,1900,0.0,100.0
207,4aafca06-0066-44c4-837f-1c5b95d806e0,2500,39.0,98.44000000000001
208,6f38ae0f-a14a-4a70-a0ed-90ddafb8f193,3000,0.0,100.0
209,2fb8e64a-01bb-4544-8413-521ab988f2f5,500,0.0,100.0
210,cb053581-457e-4de4-92d0-64085cc896ff,2200,461.0,79.04545454545455
211,8ba96ba3-5972-429a-bbe3-f985e28c61b7,3000,492.0,83.6
212,393a02fc-fd5f-4e17-a11e-a90ba02884e7,3000,192.0,93.60000000000001
213,241e8e0b-2435-476a-b85b-316879a77b1f,2000,0.0,100.0
214,a8f6a3cc-328d-467d-bcfe-9091677ab833,2100,500.0,76.19047619047619
215,ad11ae25-499e-4066-b5b5-f4ad816e8f5d,1400,0.0,100.0
216,d41225cf-ee5e-4883-bbbe-451d44c3d8cd,1000,0.0,100.0
217,b2108d3f-cf34-45bb-ae89-fcaf62693910,2000,500.0,75.0
218,ae7c201d-ab79-4fc3-92e0-677a3c29cdc6,1000,0.0,100.0
219,a74501e9-896e-4297-9857-0983acbca8ad,2000,0.0,100.0
220,c95bf818-d0f4-4e7d-9bae-eeffa5fc318a,3000,681.0,77.3
221,161638fd-0524-4734-a1f2-39389407f2ac,2400,0.0,100.0
222,487ae703-0abf-47c3-8aa2-4d6a765f1197,2000,0.0,100.0
223,dbc74c62-f7ce-4cc9-9b70-0d6015030aa2,3000,0.0,100.0
224,0262bd25-4b70-4f70-a142-4524a5503efa,2300,4.0,99.82608695652175
225,81240511-af75-4019-841f-05d01ac04ac7,3000,513.0,82.89999999999999
226,2c196546-0b21-4075-8066-177ee244083b,5300,0.0,100.0
227,b626ce3c-f3d8-41b8-8d96-f42600ce2142,2400,0.0,100.0
228,f287bddd-7656-4606-b748-44ade065c27e,2700,354.0,86.8888888888889
229,cee89114-b950-4045-bea5-32331c4725ea,2650,355.0,86.60377358490567
230,5bf5cbc9-33d1-4989-8b88-045b0f22e871,2200,0.0,100.0
231,d20db078-5a73-4ee3-8219-e951bacc8998,3000,500.0,83.33333333333334
232,6b66db0f-731f-4f72-ac25-8443558b8f9a,1100,0.0,100.0
233,feb6d53d-f897-438a-bf43-107ee2c58ee6,3000,270.0,91.0
234,8b04d5cd-745b-4e3e-b41d-cbde96e10b69,2500,0.0,100.0
235,5c48720b-5bdc-449e-b491-16e1f322db0c,2800,500.0,82.14285714285714
236,8e3e4ee9-e720-4cce-b1c0-71e3ebb5b8e6,1800,0.0,100.0
237,5632917c-bd2d-4e5e-b2ef-5895a8b3bc33,2800,0.0,100.0
238,7fe0eb03-6194-4d28-98d9-fe5ae044f41b,600,150.0,75.0
239,138dd21a-25d2-42e8-ac6f-0cebc1e7b0a7,1000,0.0,100.0
240,9f2b98c2-0d2f-477c-9a2e-34fccf506d2c,3000,706.0,76.46666666666667
241,f1f0068d-f2ab-4c7b-a462-1b1b711e278b,1500,280.0,81.33333333333333
242,7a818698-7457-4a2c-8248-16cf88398a66,3000,600.0,80.0
243,9c8a9775-586c-46e8-889d-2353fa50d7f5,2700,0.0,100.0
244,7c4ef12b-3d70-48e0-9686-05d8ead49249,1800,0.0,100.0
245,141d3f16-7e44-475d-bf9c-8a7f4c4a5297,1900,0.0,100.0
246,d5e259cc-51e2-4d52-93ef-1ee0c5336074,2600,0.0,100.0
247,07c40077-78a2-40fa-a453-3335470c4cf6,1000,0.0,100.0
248,ac9de024-a823-4697-a8b0-22d775a4d750,3000,0.0,100.0
249,75e505ca-0c42-4ba8-b21c-76781e19cc2e,2100,0.0,100.0
250,c575a755-d674-49f5-a20d-eb11c6a5f354,1900,0.0,100.0
251,c2be41b3-3c1a-4804-a90a-4bc93f37d96c,400,24.0,94.0
252,69afd7d8-c41f-4694-81b4-b58969d1944c,2400,0.0,100.0
253,588fd5ec-accc-4c58-b6e0-cf8541f3f733,2200,200.0,90.9090909090909
254,0d641eb8-6a52-4f8c-9e3c-0ea934e632cf,600,100.0,83.33333333333334
255,1cb1688f-4b42-4040-8b9e-32710e3d86f9,2000,250.0,87.5
256,bc249c8a-b160-435e-a508-d642c0c85dde,1900,0.0,100.0
257,4d21ee65-fcb5-439d-bb19-30c141931203,1600,100.0,93.75
258,a00ba8dc-bb43-4a77-86b3-f04bd546da58,2500,1.0,99.96000000000001
259,b65a2607-34db-48e7-9ade-4a266436a640,2200,200.0,90.9090909090909
260,66d6311f-66d6-4e4c-8b06-957f4e53cc8e,2000,46.0,97.7
261,2e3062ac-6389-4641-8efe-b1c0184dc8de,2600,535.0,79.42307692307692
262,90479af5-ed64-447b-b581-6329cd681475,2700,112.0,95.85185185185185
263,f97c786d-322f-459e-bcf2-cc0ebc1d651f,700,0.0,100.0
264,d34f5e56-4796-4e8f-8010-f2227a3fa640,700,0.0,100.0
265,e1d72f07-f6c3-4d60-99da-f296aabdfc91,950,69.0,92.73684210526316
266,65118052-989f-4406-a566-ee797a3e3008,2100,0.0,100.0
267,af237020-7b37-4c8d-88e9-25bff1706718,2100,350.0,83.33333333333334
268,62780f45-1c15-4101-b4a0-4b20e39a4f99,2200,5.0,99.77272727272727
269,8391d7d7-a6fe-4d40-af7c-babf742905d9,2600,431.0,83.42307692307692
270,d8f6d166-cc1f-4bae-84fa-1a21d874913f,3000,0.0,100.0
271,ac945f84-a7c0-4d10-9efa-1e39915a58b3,1100,100.0,90.9090909090909
272,94e3140b-dbfb-40fc-b87e-89eb985e8f6c,1300,236.0,81.84615384615384
273,dad16805-dce5-4320-9e03-538bff5693f5,2700,0.0,100.0
274,9c3de21d-8655-48fa-894d-91ecc449da0e,2600,0.0,100.0
275,bd3d521a-fb02-48c2-ac73-1f69fa795e0f,3000,500.0,83.33333333333334
276,03c98b73-ea33-4e6c-a33c-ffc49ed25919,2800,600.0,78.57142857142857
277,85138ff3-003e-4241-8ff1-a2b1a9c2a125,2000,0.0,100.0
278,1c332b0d-3ea0-4a1e-bb80-e5a16e9c39b4,1100,20.0,98.18181818181819
279,2a558f66-833e-4c80-ab55-bf7900e37e68,2600,0.0,100.0
280,dccf6cf3-48e5-45cf-94b4-61d202a8c33f,1600,256.0,84.0
281,1a07164c-df5f-4ef2-9b25-032b0b03e302,2300,0.0,100.0
282,96d43230-6c2c-4075-95ec-2f7487942859,1600,100.0,93.75
283,585a0d5b-bd46-4430-a7ef-02379ccce82b,2400,0.0,100.0
284,d9458ef0-70a1-4275-b691-7c762fdfded0,2300,0.0,100.0
285,187b359c-b0f0-4f69-bbd4-472982ac211f,2500,0.0,100.0
286,6aee08bd-13b8-4e33-bd64-069091425372,3000,0.0,100.0
287,2b75a375-82c6-46a8-b990-5b854fc6f314,3000,2.0,99.93333333333332
288,9e1f6a7f-0967-475d-b78b-310350d301c2,2400,0.0,100.0
289,fd22f929-0bbe-4b64-a546-fa467b892d6c,3000,0.0,100.0
290,ede3019e-2e99-4385-ac93-bcf933466330,3000,600.0,80.0
291,324a89ed-a51f-4850-aa4c-6c75aca8d912,2500,0.0,100.0
292,f8ff3ee4-c5db-48a6-86c1-e3e7e53e48f3,1600,309.0,80.6875
293,793ae564-959c-4570-8552-8635ff1f368e,2200,197.0,91.04545454545455
294,da37fd85-3193-4bbd-acd8-9d9077c5180a,700,100.0,85.71428571428571
295,39053927-cba7-47f3-b82b-b9a8dabafcff,2100,0.0,100.0
296,82e7157f-daf4-4250-b9ce-315ac0be06f9,2100,0.0,100.0
297,276d4be3-49c7-4236-8d20-ffbccfede255,783,3.0,99.61685823754789
298,2140e1f7-28cf-41f4-9d40-ec496df9778e,2500,500.0,80.0
299,191d351b-91c3-42d8-b4bf-5438aa92ec74,3000,0.0,100.0
300,fab49c1f-3b53-4ff5-a0b7-4a76a56fcfa5,3000,500.0,83.33333333333334
301,c407379b-fa92-47db-bdfe-976c379fc339,3000,0.0,100.0
302,f81174c1-3a27-4a7a-9cb2-41e0fd0725a0,2100,0.0,100.0
303,101489bd-41ee-4ebc-8e61-ecdcc4e1643b,3000,0.0,100.0
304,15e814ee-8545-47c5-9af6-b5712667f5a2,2000,0.0,100.0
305,8600caf0-2d65-42f7-af49-280ac15bef24,3000,0.0,100.0
306,882b77ba-1d5c-42fe-b456-1ae65d291a1a,2200,0.0,100.0
307,ae5cfc9c-5e89-42ba-82ee-8c2b644cca07,3000,500.0,83.33333333333334
308,31b02fc5-f141-4d7c-98cb-69e872a08726,1000,0.0,100.0
309,9292a912-518c-4400-81b9-09896a8110a9,700,0.0,100.0
310,0a417e77-e432-4b05-b955-c4b72cd613f4,2400,18.0,99.25
311,ccd893dd-c243-4629-9e20-464e9d99fa2a,1000,0.0,100.0
312,05dbd23c-14bf-4551-b904-90927ee01f66,700,130.0,81.42857142857143
313,1fa22286-daa4-4472-af09-c553858e1740,2100,187.0,91.0952380952381
314,9cf58acf-1f39-4d61-86b6-7a5921cfd812,3000,7.0,99.76666666666667
315,ac946e90-a8c6-44fc-b8c7-8752b202eb0d,1900,0.0,100.0
316,99e0722a-5172-4099-a75c-6cada1f45c4f,2100,0.0,100.0
317,20d12eb6-2cf2-4a2c-acdb-48ed68e6741b,700,0.0,100.0
318,03c5bf9f-0826-48f3-a155-14ce585785d7,2000,0.0,100.0
319,cf2867c3-68de-43d4-b94f-156697208e71,800,0.0,100.0
320,221b5437-7467-4213-b915-3d6357f600c4,3000,0.0,100.0
321,85a8f0c7-7bc4-42ce-aa38-a56d416f26b0,2100,100.0,95.23809523809523
322,505efbcf-a97a-409f-a6df-4e284c1fe3f8,700,0.0,100.0
323,d1fb4c60-b3af-4be2-8ced-ed8d60fc64a0,2600,450.0,82.6923076923077
324,343541c3-3e0e-4cf5-824d-c3cc9622bde8,6000,0.0,100.0
325,29705b0a-8d2d-4ee8-a489-daa7eee89dfe,600,100.0,83.33333333333334
326,db9cb9f6-ce0b-4be6-b944-c5ba751735c6,2400,130.0,94.58333333333333
327,8a41d795-33e7-4534-9cdc-549842a6f365,3000,0.0,100.0
328,184a9755-47dd-4e2b-a619-bece4e8392f7,2600,344.0,86.76923076923076
329,1369b131-5d11-48a8-b0fe-1d1663c8d1ab,2300,90.0,96.08695652173913
330,ee0df65b-3c49-4613-904b-3e26874dd634,2100,443.0,78.9047619047619
331,4c0393cb-13bb-429b-a2de-7fa42e4dd6ae,2600,0.0,100.0
332,5ffe601a-c784-4f07-ba5a-65792341c1c8,1000,0.0,100.0
333,126c64e0-75ee-4962-b0df-2f071e88aa62,2400,445.0,81.45833333333333
334,b7019138-4ed4-4aa0-8f16-18d2a9e38259,700,0.0,100.0
335,51981afc-7a26-46ab-8a88-2f3bb639b066,2600,0.0,100.0
336,97e76b9d-f90c-4f15-b49e-2ed8ef9a8538,3000,0.0,100.0
337,de92b094-4f43-489b-b36e-748460297c0a,2200,400.0,81.81818181818183
338,7095627a-7f8d-4ca4-ae33-b4f1c0f88cb1,1900,0.0,100.0
339,dc28b39e-80f7-477d-b85c-334c9c3202ff,700,0.0,100.0
